Date,FTSE 100,FTSE 250,FTSE 350
24/02/2012,"5,935.13","11,526.98","3,144.40"
23/02/2012,"5,937.89","11,505.74","3,144.89"
22/02/2012,"5,916.55","11,449.23","3,133.03"
21/02/2012,"5,928.20","11,379.54","3,135.83"
20/02/2012,"5,945.25","11,420.21","3,145.14"
17/02/2012,"5,905.07","11,312.21","3,122.76"
16/02/2012,"5,885.38","11,203.43","3,109.75"
15/02/2012,"5,892.16","11,288.92","3,115.98"
14/02/2012,"5,899.87","11,245.69","3,117.94"
13/02/2012,"5,905.70","11,275.60","3,121.71"
10/02/2012,"5,852.39","11,167.61","3,093.30"
09/02/2012,"5,895.47","11,234.57","3,115.52"
08/02/2012,"5,875.93","11,161.88","3,103.90"
07/02/2012,"5,890.26","11,193.70","3,111.63"
06/02/2012,"5,892.20","11,237.74","3,114.13"
03/02/2012,"5,901.07","11,235.15","3,118.11"
02/02/2012,"5,796.07","11,086.51","3,064.49"
01/02/2012,"5,790.72","11,021.02","3,059.65"
31/01/2012,"5,681.61","10,769.35","3,000.40"
30/01/2012,"5,671.09","10,694.17","2,992.83"
27/01/2012,"5,733.45","10,854.72","3,027.31"
26/01/2012,"5,795.20","10,908.82","3,057.62"
25/01/2012,"5,723.00","10,748.39","3,018.64"
24/01/2012,"5,751.90","10,736.93","3,031.49"
23/01/2012,"5,782.56","10,867.56","3,050.32"
20/01/2012,"5,728.55","10,825.93","3,024.00"
19/01/2012,"5,741.15","10,808.30","3,029.15"
18/01/2012,"5,702.37","10,661.08","3,005.99"
17/01/2012,"5,693.95","10,592.21","2,999.62"
16/01/2012,"5,657.44","10,478.63","2,978.72"
13/01/2012,"5,636.64","10,457.71","2,968.41"
12/01/2012,"5,662.42","10,466.45","2,980.57"
11/01/2012,"5,670.82","10,372.56","2,980.99"
10/01/2012,"5,696.70","10,347.72","2,991.96"
09/01/2012,"5,612.26","10,251.13","2,949.68"
06/01/2012,"5,649.68","10,245.86","2,966.66"
05/01/2012,"5,624.26","10,144.64","2,951.29"
04/01/2012,"5,668.45","10,273.77","2,976.29"
03/01/2012,"5,699.91","10,361.95","2,993.95"
30/12/2011,"5,572.28","10,102.90","2,925.92"
29/12/2011,"5,566.77","10,056.29","2,921.69"
28/12/2011,"5,507.40","10,013.17","2,892.87"
23/12/2011,"5,512.70","9,984.16","2,894.24"
22/12/2011,"5,456.97","9,903.56","2,865.73"
21/12/2011,"5,389.74","9,843.04","2,832.67"
20/12/2011,"5,419.60","9,868.44","2,847.30"
19/12/2011,"5,364.99","9,748.44","2,817.86"
16/12/2011,"5,387.34","9,803.17","2,830.11"
15/12/2011,"5,400.85","9,827.28","2,837.19"
14/12/2011,"5,366.80","9,744.23","2,818.55"
13/12/2011,"5,490.15","9,961.04","2,883.08"
12/12/2011,"5,427.86","9,901.15","2,852.27"
09/12/2011,"5,529.21","10,130.57","2,907.12"
08/12/2011,"5,483.77","10,086.07","2,884.61"
07/12/2011,"5,546.91","10,280.17","2,920.61"
06/12/2011,"5,568.72","10,312.28","2,931.80"
05/12/2011,"5,567.96","10,368.26","2,933.45"
02/12/2011,"5,552.29","10,307.32","2,924.06"
01/12/2011,"5,489.34","10,203.75","2,891.38"
30/11/2011,"5,505.42","10,315.29","2,902.77"
29/11/2011,"5,337.00","10,031.58","2,815.11"
28/11/2011,"5,312.76","9,908.46","2,799.55"
25/11/2011,"5,164.65","9,640.29","2,721.79"
24/11/2011,"5,127.57","9,601.89","2,703.35"
23/11/2011,"5,139.78","9,568.78","2,707.79"
22/11/2011,"5,206.82","9,703.13","2,743.45"
21/11/2011,"5,222.60","9,767.88","2,753.03"
18/11/2011,"5,362.94","10,044.36","2,827.50"
17/11/2011,"5,423.14","10,150.28","2,859.00"
16/11/2011,"5,509.02","10,275.56","2,903.00"
15/11/2011,"5,517.44","10,260.11","2,906.33"
14/11/2011,"5,519.04","10,347.76","2,910.20"
11/11/2011,"5,545.38","10,389.30","2,923.81"
10/11/2011,"5,444.82","10,187.44","2,870.30"
09/11/2011,"5,460.38","10,268.87","2,880.37"
08/11/2011,"5,567.34","10,419.34","2,934.98"
07/11/2011,"5,510.82","10,302.24","2,904.78"
04/11/2011,"5,527.16","10,387.80","2,915.36"
03/11/2011,"5,545.64","10,406.67","2,924.54"
02/11/2011,"5,484.10","10,251.65","2,890.68"
01/11/2011,"5,421.57","10,167.60","2,858.89"
31/10/2011,"5,544.22","10,479.74","2,926.50"
28/10/2011,"5,702.24","10,773.07","3,009.71"
27/10/2011,"5,713.82","10,733.34","3,013.63"
26/10/2011,"5,553.24","10,422.38","2,928.60"
25/10/2011,"5,525.54","10,428.37","2,916.07"
24/10/2011,"5,548.06","10,469.09","2,927.89"
21/10/2011,"5,488.65","10,265.49","2,893.27"
20/10/2011,"5,384.68","10,111.14","2,839.90"
19/10/2011,"5,450.49","10,231.83","2,874.50"
18/10/2011,"5,410.35","10,178.89","2,854.13"
17/10/2011,"5,436.70","10,250.39","2,868.81"
14/10/2011,"5,466.36","10,338.51","2,885.62"
13/10/2011,"5,403.38","10,230.52","2,852.77"
12/10/2011,"5,441.80","10,320.00","2,873.65"
11/10/2011,"5,395.70","10,155.08","2,846.52"
10/10/2011,"5,399.00","10,140.76","2,847.53"
07/10/2011,"5,303.40","9,957.98","2,796.99"
06/10/2011,"5,291.26","9,888.56","2,788.91"
05/10/2011,"5,102.17","9,567.84","2,690.43"
04/10/2011,"4,944.44","9,425.93","2,612.83"
03/10/2011,"5,075.50","9,750.56","2,684.80"
30/09/2011,"5,128.48","9,819.38","2,711.63"
29/09/2011,"5,196.84","9,985.45","2,749.05"
28/09/2011,"5,217.63","10,038.67","2,760.53"
27/09/2011,"5,294.05","10,127.13","2,798.84"
26/09/2011,"5,089.37","9,839.24","2,694.38"
23/09/2011,"5,066.81","9,815.50","2,683.16"
22/09/2011,"5,041.61","9,888.26","2,674.22"
21/09/2011,"5,288.41","10,266.00","2,801.28"
20/09/2011,"5,363.71","10,308.58","2,837.41"
19/09/2011,"5,259.56","10,229.01","2,786.69"
16/09/2011,"5,368.41","10,428.17","2,843.90"
15/09/2011,"5,337.54","10,324.08","2,825.97"
14/09/2011,"5,227.02","10,107.87","2,767.36"
13/09/2011,"5,174.25","10,011.05","2,739.61"
12/09/2011,"5,129.62","9,983.75","2,718.10"
09/09/2011,"5,214.65","10,151.43","2,763.24"
08/09/2011,"5,340.38","10,365.05","2,828.74"
07/09/2011,"5,318.59","10,321.33","2,817.15"
06/09/2011,"5,156.84","10,071.17","2,733.76"
05/09/2011,"5,102.58","10,084.11","2,709.27"
02/09/2011,"5,292.03","10,381.02","2,807.08"
01/09/2011,"5,418.65","10,576.81","2,872.35"
31/08/2011,"5,394.53","10,525.93","2,859.43"
30/08/2011,"5,268.66","10,243.15","2,791.38"
26/08/2011,"5,129.92","9,997.10","2,718.72"
25/08/2011,"5,131.10","10,021.39","2,720.14"
24/08/2011,"5,205.85","10,041.59","2,755.25"
23/08/2011,"5,129.42","9,922.10","2,715.80"
22/08/2011,"5,095.30","9,854.78","2,697.69"
19/08/2011,"5,040.76","9,759.06","2,669.16"
18/08/2011,"5,092.23","9,860.22","2,696.47"
17/08/2011,"5,331.60","10,369.42","2,824.86"
16/08/2011,"5,357.63","10,412.73","2,838.39"
15/08/2011,"5,350.58","10,531.80","2,839.42"
12/08/2011,"5,320.03","10,432.05","2,821.79"
11/08/2011,"5,162.83","10,139.74","2,738.98"
10/08/2011,"5,007.16","9,890.96","2,658.43"
09/08/2011,"5,164.92","10,090.50","2,738.17"
08/08/2011,"5,068.95","9,861.97","2,685.83"
05/08/2011,"5,246.99","10,313.13","2,783.92"
04/08/2011,"5,393.14","10,570.64","2,860.40"
03/08/2011,"5,584.51","10,994.59","2,963.65"
02/08/2011,"5,718.39","11,188.64","3,032.20"
01/08/2011,"5,774.43","11,443.03","3,067.11"
29/07/2011,"5,815.19","11,552.06","3,089.78"
28/07/2011,"5,873.21","11,615.57","3,118.75"
27/07/2011,"5,856.58","11,650.34","3,112.35"
26/07/2011,"5,929.73","11,788.92","3,150.98"
25/07/2011,"5,925.26","11,786.19","3,148.82"
22/07/2011,"5,935.02","11,820.33","3,154.53"
21/07/2011,"5,899.89","11,706.68","3,134.29"
20/07/2011,"5,853.82","11,701.48","3,112.92"
19/07/2011,"5,789.99","11,592.41","3,079.64"
18/07/2011,"5,752.81","11,527.78","3,060.22"
15/07/2011,"5,843.66","11,746.78","3,109.87"
14/07/2011,"5,846.95","11,766.56","3,112.09"
13/07/2011,"5,906.43","11,843.19","3,142.20"
12/07/2011,"5,868.96","11,778.02","3,122.63"
11/07/2011,"5,929.16","11,880.06","3,153.98"
08/07/2011,"5,990.58","12,074.26","3,189.21"
07/07/2011,"6,054.55","12,167.81","3,222.00"
06/07/2011,"6,002.92","12,131.69","3,196.95"
05/07/2011,"6,024.03","12,145.42","3,207.15"
04/07/2011,"6,017.54","12,102.27","3,202.62"
01/07/2011,"5,989.76","12,040.28","3,187.62"
30/06/2011,"5,945.71","11,934.04","3,163.54"
29/06/2011,"5,855.95","11,799.15","3,117.40"
28/06/2011,"5,766.88","11,606.38","3,069.51"
27/06/2011,"5,722.34","11,549.06","3,046.96"
24/06/2011,"5,697.72","11,528.25","3,034.89"
23/06/2011,"5,674.38","11,453.72","3,021.48"
22/06/2011,"5,772.99","11,636.16","3,073.39"
21/06/2011,"5,775.31","11,654.92","3,075.13"
20/06/2011,"5,693.39","11,537.84","3,033.25"
17/06/2011,"5,714.94","11,661.78","3,047.61"
16/06/2011,"5,698.81","11,631.85","3,039.12"
15/06/2011,"5,742.55","11,763.43","3,063.96"
14/06/2011,"5,803.13","11,861.43","3,095.35"
13/06/2011,"5,773.46","11,779.46","3,078.75"
10/06/2011,"5,765.80","11,786.02","3,075.47"
09/06/2011,"5,856.34","11,911.62","3,121.62"
08/06/2011,"5,808.89","11,870.92","3,098.34"
07/06/2011,"5,864.65","12,008.79","3,128.94"
06/06/2011,"5,863.16","11,996.93","3,127.83"
03/06/2011,"5,855.01","11,972.66","3,123.21"
02/06/2011,"5,847.92","11,963.03","3,119.60"
01/06/2011,"5,928.61","12,009.84","3,158.38"
31/05/2011,"5,989.99","12,060.79","3,188.43"
27/05/2011,"5,938.87","11,958.80","3,161.25"
26/05/2011,"5,880.99","11,841.01","3,130.40"
25/05/2011,"5,870.14","11,825.24","3,124.84"
24/05/2011,"5,858.41","11,858.76","3,120.66"
23/05/2011,"5,835.89","11,795.67","3,108.03"
20/05/2011,"5,948.49","11,992.21","3,166.89"
19/05/2011,"5,955.99","11,986.54","3,170.14"
18/05/2011,"5,923.49","11,887.54","3,151.63"
17/05/2011,"5,861.00","11,835.99","3,121.04"
16/05/2011,"5,923.69","11,943.55","3,153.73"
13/05/2011,"5,925.87","11,999.22","3,156.73"
12/05/2011,"5,944.96","11,967.11","3,164.37"
11/05/2011,"5,976.00","12,017.87","3,180.46"
10/05/2011,"6,018.89","12,055.15","3,201.53"
09/05/2011,"5,942.69","11,896.09","3,160.77"
06/05/2011,"5,976.77","11,907.24","3,176.85"
05/05/2011,"5,919.98","11,845.72","3,148.52"
04/05/2011,"5,984.07","11,909.08","3,180.28"
03/05/2011,"6,082.88","12,014.79","3,229.53"
28/04/2011,"6,069.90","12,013.88","3,223.52"
27/04/2011,"6,068.16","11,895.02","3,218.47"
26/04/2011,"6,069.36","11,869.44","3,218.10"
21/04/2011,"6,018.30","11,810.48","3,192.49"
20/04/2011,"6,022.26","11,756.19","3,192.37"
19/04/2011,"5,896.87","11,574.53","3,128.16"
18/04/2011,"5,870.08","11,490.75","3,112.84"
15/04/2011,"5,996.01","11,679.24","3,177.53"
14/04/2011,"5,963.80","11,603.19","3,159.99"
13/04/2011,"6,010.44","11,615.77","3,181.91"
12/04/2011,"5,964.47","11,541.59","3,158.09"
11/04/2011,"6,053.44","11,689.70","3,204.34"
08/04/2011,"6,055.75","11,726.19","3,206.71"
07/04/2011,"6,007.37","11,659.42","3,182.05"
06/04/2011,"6,041.13","11,781.37","3,201.96"
05/04/2011,"6,007.06","11,737.66","3,184.71"
04/04/2011,"6,016.98","11,766.57","3,190.31"
01/04/2011,"6,009.92","11,708.73","3,184.99"
31/03/2011,"5,908.76","11,591.98","3,134.25"
30/03/2011,"5,948.30","11,676.44","3,155.47"
29/03/2011,"5,932.17","11,636.37","3,146.62"
28/03/2011,"5,904.49","11,637.39","3,133.91"
25/03/2011,"5,900.76","11,629.31","3,131.90"
24/03/2011,"5,880.87","11,605.52","3,121.89"
23/03/2011,"5,795.88","11,447.35","3,077.12"
22/03/2011,"5,762.71","11,441.57","3,061.64"
21/03/2011,"5,786.09","11,511.24","3,074.89"
18/03/2011,"5,718.13","11,345.82","3,037.70"
17/03/2011,"5,696.11","11,236.39","3,023.65"
16/03/2011,"5,598.23","11,033.11","2,971.32"
15/03/2011,"5,695.28","11,151.23","3,020.22"
14/03/2011,"5,775.24","11,349.66","3,064.12"
11/03/2011,"5,828.67","11,409.53","3,090.86"
10/03/2011,"5,845.29","11,515.64","3,102.30"
09/03/2011,"5,937.30","11,730.20","3,152.33"
08/03/2011,"5,974.76","11,743.52","3,170.04"
07/03/2011,"5,973.78","11,747.87","3,169.75"
04/03/2011,"5,990.39","11,723.01","3,176.51"
03/03/2011,"6,005.09","11,652.37","3,180.74"
02/03/2011,"5,914.89","11,543.37","3,135.33"
01/03/2011,"5,935.76","11,574.12","3,146.03"
28/02/2011,"5,994.01","11,621.29","3,174.53"
25/02/2011,"6,001.20","11,608.97","3,177.40"
24/02/2011,"5,919.98","11,409.74","3,132.89"
23/02/2011,"5,923.53","11,521.94","3,138.54"
22/02/2011,"5,996.76","11,652.41","3,176.91"
21/02/2011,"6,014.80","11,727.66","3,187.91"
18/02/2011,"6,082.99","11,828.29","3,222.89"
17/02/2011,"6,087.38","11,827.76","3,224.89"
16/02/2011,"6,085.27","11,807.28","3,223.19"
15/02/2011,"6,037.08","11,749.72","3,198.95"
14/02/2011,"6,060.09","11,833.94","3,212.55"
11/02/2011,"6,062.90","11,797.77","3,212.55"
10/02/2011,"6,020.01","11,721.60","3,190.09"
09/02/2011,"6,052.29","11,796.61","3,207.63"
08/02/2011,"6,091.33","11,830.54","3,226.81"
07/02/2011,"6,051.03","11,811.07","3,207.57"
04/02/2011,"5,997.38","11,666.53","3,177.70"
03/02/2011,"5,983.34","11,575.83","3,167.99"
02/02/2011,"6,000.07","11,606.66","3,176.80"
01/02/2011,"5,957.82","11,608.47","3,157.42"
31/01/2011,"5,862.94","11,471.51","3,108.85"
28/01/2011,"5,881.37","11,546.02","3,120.00"
27/01/2011,"5,965.08","11,617.43","3,161.09"
26/01/2011,"5,969.21","11,612.27","3,162.80"
25/01/2011,"5,917.71","11,501.60","3,135.14"
24/01/2011,"5,943.85","11,573.44","3,149.74"
21/01/2011,"5,896.25","11,532.69","3,126.37"
20/01/2011,"5,867.91","11,505.03","3,112.34"
19/01/2011,"5,976.70","11,728.16","3,170.39"
18/01/2011,"6,056.43","11,830.32","3,210.74"
17/01/2011,"5,985.70","11,741.51","3,175.01"
14/01/2011,"6,002.07","11,742.41","3,182.58"
13/01/2011,"6,023.88","11,767.00","3,193.50"
12/01/2011,"6,050.72","11,765.29","3,205.79"
11/01/2011,"6,014.03","11,735.26","3,187.83"
10/01/2011,"5,956.30","11,575.26","3,155.54"
07/01/2011,"5,984.33","11,674.35","3,171.98"
06/01/2011,"6,019.51","11,716.87","3,189.69"
05/01/2011,"6,043.86","11,741.57","3,201.78"
04/01/2011,"6,013.87","11,722.56","3,187.30"
31/12/2010,"5,899.94","11,558.80","3,129.01"
30/12/2010,"5,971.01","11,569.43","3,162.10"
29/12/2010,"5,996.36","11,628.89","3,175.89"
24/12/2010,"6,008.92","11,492.88","3,176.81"
23/12/2010,"5,996.07","11,569.22","3,173.62"
22/12/2010,"5,983.49","11,550.16","3,167.15"
21/12/2010,"5,951.80","11,506.65","3,151.01"
20/12/2010,"5,891.61","11,433.11","3,120.68"
17/12/2010,"5,871.75","11,426.78","3,111.32"
16/12/2010,"5,881.12","11,329.04","3,112.13"
15/12/2010,"5,882.18","11,372.81","3,114.19"
14/12/2010,"5,891.21","11,409.81","3,119.67"
13/12/2010,"5,860.75","11,359.73","3,103.86"
10/12/2010,"5,812.95","11,280.96","3,079.04"
09/12/2010,"5,807.96","11,263.38","3,076.12"
08/12/2010,"5,794.53","11,218.69","3,068.33"
07/12/2010,"5,808.45","11,299.44","3,077.63"
06/12/2010,"5,770.28","11,151.35","3,054.76"
03/12/2010,"5,745.32","11,082.17","3,040.80"
02/12/2010,"5,767.56","11,076.80","3,050.84"
01/12/2010,"5,642.50","10,809.33","2,983.71"
30/11/2010,"5,528.27","10,607.75","2,923.93"
29/11/2010,"5,550.95","10,689.60","2,937.30"
26/11/2010,"5,668.70","10,809.43","2,995.78"
25/11/2010,"5,698.93","10,835.04","3,010.61"
24/11/2010,"5,657.10","10,731.10","2,987.63"
23/11/2010,"5,581.28","10,619.29","2,948.74"
22/11/2010,"5,680.83","10,796.55","3,000.90"
19/11/2010,"5,732.83","10,827.11","3,025.93"
18/11/2010,"5,768.71","10,844.42","3,043.06"
17/11/2010,"5,692.56","10,713.23","3,003.32"
16/11/2010,"5,681.90","10,717.73","2,998.57"
15/11/2010,"5,820.41","10,923.20","3,069.67"
12/11/2010,"5,796.87","10,866.49","3,056.81"
11/11/2010,"5,815.23","10,899.07","3,066.43"
10/11/2010,"5,816.94","10,994.52","3,070.63"
09/11/2010,"5,875.19","11,106.88","3,101.46"
08/11/2010,"5,849.96","11,047.64","3,087.73"
05/11/2010,"5,875.35","11,079.95","3,100.57"
04/11/2010,"5,862.79","11,016.46","3,092.52"
03/11/2010,"5,748.97","10,876.28","3,035.11"
02/11/2010,"5,757.43","10,927.50","3,040.85"
01/11/2010,"5,694.62","10,875.28","3,010.09"
29/10/2010,"5,675.16","10,843.50","3,000.00"
28/10/2010,"5,677.89","10,848.83","3,001.45"
27/10/2010,"5,646.02","10,827.28","2,986.02"
26/10/2010,"5,707.30","10,940.72","3,018.28"
25/10/2010,"5,751.98","10,978.14","3,040.17"
22/10/2010,"5,741.37","10,894.73","3,032.28"
21/10/2010,"5,757.86","10,904.69","3,040.22"
20/10/2010,"5,728.93","10,831.86","3,024.30"
19/10/2010,"5,703.89","10,826.21","3,012.58"
18/10/2010,"5,742.52","10,875.09","3,032.11"
15/10/2010,"5,703.37","10,833.51","3,012.61"
14/10/2010,"5,727.21","10,882.66","3,025.34"
13/10/2010,"5,747.35","10,902.00","3,035.29"
12/10/2010,"5,661.59","10,753.56","2,990.52"
11/10/2010,"5,672.40","10,804.84","2,997.35"
08/10/2010,"5,657.61","10,724.91","2,987.65"
07/10/2010,"5,662.13","10,765.62","2,991.21"
06/10/2010,"5,681.39","10,800.23","3,001.31"
05/10/2010,"5,635.76","10,681.96","2,976.05"
04/10/2010,"5,555.97","10,563.81","2,935.12"
01/10/2010,"5,592.90","10,592.47","2,953.12"
30/09/2010,"5,548.62","10,531.80","2,930.58"
29/09/2010,"5,569.27","10,562.53","2,941.18"
28/09/2010,"5,578.44","10,552.41","2,945.03"
27/09/2010,"5,573.42","10,562.65","2,943.10"
24/09/2010,"5,598.48","10,539.00","2,953.73"
23/09/2010,"5,547.08","10,426.02","2,926.02"
22/09/2010,"5,551.91","10,448.33","2,929.05"
21/09/2010,"5,576.19","10,545.07","2,943.75"
20/09/2010,"5,602.54","10,548.19","2,955.93"
17/09/2010,"5,508.45","10,440.98","2,908.87"
16/09/2010,"5,540.14","10,442.12","2,923.41"
15/09/2010,"5,555.56","10,494.27","2,932.41"
14/09/2010,"5,567.41","10,472.44","2,937.02"
13/09/2010,"5,565.53","10,508.33","2,937.49"
10/09/2010,"5,501.64","10,401.78","2,904.30"
09/09/2010,"5,494.16","10,325.70","2,898.04"
08/09/2010,"5,429.74","10,216.71","2,864.51"
07/09/2010,"5,407.82","10,181.27","2,853.16"
06/09/2010,"5,439.19","10,240.41","2,869.72"
03/09/2010,"5,428.15","10,204.11","2,863.31"
02/09/2010,"5,371.04","10,140.97","2,834.84"
01/09/2010,"5,366.41","10,060.89","2,829.73"
31/08/2010,"5,225.22","9,825.14","2,756.36"
27/08/2010,"5,201.56","9,779.90","2,743.85"
26/08/2010,"5,155.84","9,677.94","2,719.14"
25/08/2010,"5,109.40","9,623.56","2,695.87"
24/08/2010,"5,155.95","9,700.91","2,720.05"
23/08/2010,"5,234.84","9,826.15","2,760.80"
20/08/2010,"5,195.28","9,761.15","2,740.28"
19/08/2010,"5,211.29","9,835.08","2,750.37"
18/08/2010,"5,302.87","9,886.79","2,794.17"
17/08/2010,"5,350.55","9,911.85","2,816.90"
16/08/2010,"5,276.10","9,774.23","2,777.71"
13/08/2010,"5,275.44","9,782.31","2,777.72"
12/08/2010,"5,266.06","9,788.31","2,773.65"
11/08/2010,"5,245.21","9,854.49","2,766.59"
10/08/2010,"5,376.41","10,079.79","2,835.00"
09/08/2010,"5,410.52","10,212.24","2,855.56"
06/08/2010,"5,332.39","10,089.79","2,815.26"
05/08/2010,"5,365.78","10,166.13","2,833.38"
04/08/2010,"5,386.16","10,126.41","2,841.21"
03/08/2010,"5,396.48","10,135.87","2,846.28"
02/08/2010,"5,397.11","10,161.17","2,847.51"
30/07/2010,"5,258.02","9,948.72","2,775.98"
29/07/2010,"5,313.95","10,074.17","2,806.24"
28/07/2010,"5,319.68","10,019.70","2,806.82"
27/07/2010,"5,365.67","10,106.43","2,831.09"
26/07/2010,"5,351.12","10,138.12","2,825.63"
23/07/2010,"5,312.62","10,093.67","2,806.36"
22/07/2010,"5,313.81","10,003.18","2,803.52"
21/07/2010,"5,214.64","9,846.30","2,752.32"
20/07/2010,"5,139.46","9,691.32","2,712.15"
19/07/2010,"5,148.28","9,726.48","2,717.49"
16/07/2010,"5,158.85","9,775.31","2,724.14"
15/07/2010,"5,211.29","9,852.45","2,751.01"
14/07/2010,"5,253.52","9,895.61","2,771.94"
13/07/2010,"5,271.02","9,938.40","2,781.54"
12/07/2010,"5,167.02","9,774.16","2,727.84"
09/07/2010,"5,132.94","9,745.79","2,711.18"
08/07/2010,"5,105.45","9,719.18","2,697.61"
07/07/2010,"5,014.82","9,562.68","2,650.32"
06/07/2010,"4,965.00","9,501.09","2,625.23"
05/07/2010,"4,823.53","9,301.35","2,553.07"
02/07/2010,"4,838.09","9,276.39","2,558.81"
01/07/2010,"4,805.75","9,139.65","2,538.92"
30/06/2010,"4,916.87","9,366.12","2,598.19"
29/06/2010,"4,914.22","9,365.29","2,596.95"
28/06/2010,"5,071.68","9,644.88","2,679.40"
25/06/2010,"5,046.47","9,606.05","2,666.42"
24/06/2010,"5,100.23","9,698.30","2,694.45"
23/06/2010,"5,178.52","9,833.16","2,735.29"
22/06/2010,"5,246.98","9,938.73","2,770.54"
21/06/2010,"5,299.11","9,997.81","2,796.59"
18/06/2010,"5,250.84","9,952.70","2,772.82"
17/06/2010,"5,253.89","9,863.80","2,770.98"
16/06/2010,"5,237.92","9,859.95","2,763.51"
15/06/2010,"5,217.82","9,880.25","2,755.03"
14/06/2010,"5,202.13","9,795.41","2,744.73"
11/06/2010,"5,163.68","9,662.59","2,722.24"
10/06/2010,"5,132.50","9,609.68","2,706.00"
09/06/2010,"5,085.86","9,487.18","2,680.13"
08/06/2010,"5,028.15","9,356.17","2,648.87"
07/06/2010,"5,069.06","9,477.70","2,672.08"
04/06/2010,"5,126.00","9,599.85","2,702.66"
03/06/2010,"5,211.18","9,801.18","2,749.10"
02/06/2010,"5,151.32","9,660.38","2,716.49"
01/06/2010,"5,163.30","9,621.53","2,720.57"
28/05/2010,"5,188.43","9,637.14","2,732.67"
27/05/2010,"5,195.17","9,647.25","2,736.14"
26/05/2010,"5,038.08","9,392.67","2,654.76"
25/05/2010,"4,940.68","9,189.35","2,602.64"
24/05/2010,"5,069.61","9,477.57","2,672.33"
21/05/2010,"5,062.93","9,446.94","2,668.14"
20/05/2010,"5,073.13","9,433.59","2,672.33"
19/05/2010,"5,158.08","9,670.62","2,719.97"
18/05/2010,"5,307.34","9,993.24","2,800.24"
17/05/2010,"5,262.54","9,932.03","2,777.45"
14/05/2010,"5,262.85","10,022.90","2,780.92"
13/05/2010,"5,433.73","10,285.96","2,868.93"
12/05/2010,"5,383.45","10,186.92","2,842.24"
11/05/2010,"5,334.21","9,976.86","2,811.97"
10/05/2010,"5,387.42","10,004.75","2,837.41"
07/05/2010,"5,123.02","9,491.89","2,697.36"
06/05/2010,"5,260.99","9,902.74","2,775.66"
05/05/2010,"5,341.93","9,982.14","2,815.71"
04/05/2010,"5,411.11","10,151.44","2,853.63"
30/04/2010,"5,553.29","10,366.00","2,926.71"
29/04/2010,"5,617.84","10,392.96","2,957.32"
28/04/2010,"5,586.61","10,299.04","2,939.57"
27/04/2010,"5,603.52","10,470.05","2,953.56"
