DATE,DEXUSNZ,DEXUSUK,DEXUSAL,DEXUSEU
2013-09-02,,,,
2013-09-03,0.7786,1.5544,0.9055,1.3164
2013-09-04,0.7925,1.5643,0.9187,1.3212
2013-09-05,0.79,1.5593,0.9132,1.312
2013-09-06,0.8007,1.5633,0.9205,1.3166
2013-09-09,0.802,1.5724,0.9233,1.326
2013-09-10,0.8052,1.5731,0.9289,1.326
2013-09-11,0.8064,1.5807,0.9312,1.3301
2013-09-12,0.815,1.5819,0.9271,1.3315
2013-09-13,0.8144,1.5861,0.9243,1.3276
2013-09-16,0.8185,1.5927,0.9331,1.335
2013-09-17,0.8248,1.5901,0.9364,1.3357
2013-09-18,0.8218,1.5965,0.9344,1.3351
2013-09-19,0.836,1.6043,0.9444,1.3527
2013-09-20,0.8372,1.6021,0.9397,1.3522
2013-09-23,0.8386,1.6066,0.9444,1.352
2013-09-24,0.8293,1.6006,0.9404,1.349
2013-09-25,0.827,1.608,0.9386,1.3536
2013-09-26,0.8276,1.6012,0.9354,1.3484
2013-09-27,0.8273,1.6135,0.9324,1.3537
2013-09-30,0.8323,1.6179,0.9342,1.3535
2013-10-01,0.8272,1.6208,0.9387,1.3534
2013-10-02,0.827,1.6224,0.9366,1.3592
2013-10-03,0.8291,1.6169,0.9382,1.3642
2013-10-04,0.8327,1.6069,0.9443,1.3582
2013-10-07,0.833,1.6082,0.9436,1.3569
2013-10-08,0.8304,1.6089,0.9449,1.3582
2013-10-09,0.8295,1.5943,0.9434,1.3513
2013-10-10,0.83,1.5975,0.9466,1.3535
2013-10-11,0.8334,1.5945,0.9473,1.3559
2013-10-14,,,,
2013-10-15,0.8369,1.5974,0.9523,1.3494
2013-10-16,0.8406,1.5904,0.9529,1.349
2013-10-17,0.8512,1.6166,0.9642,1.3664
2013-10-18,0.8497,1.6184,0.9671,1.3693
2013-10-21,0.8467,1.6149,0.9662,1.3672
2013-10-22,0.8517,1.6221,0.9705,1.3778
2013-10-23,0.8393,1.6171,0.9632,1.3786
2013-10-24,0.8346,1.6186,0.9601,1.381
2013-10-25,0.8282,1.6158,0.9578,1.3794
2013-10-28,0.8284,1.6131,0.9569,1.3786
2013-10-29,0.8265,1.6059,0.9498,1.377
2013-10-30,0.8247,1.6078,0.9491,1.3771
2013-10-31,0.8277,1.6068,0.9471,1.3594
2013-11-01,0.8231,1.5922,0.9438,1.3488
2013-11-04,0.8286,1.595,0.951,1.3516
2013-11-05,0.8297,1.6044,0.9487,1.347
2013-11-06,0.8383,1.608,0.9518,1.353
2013-11-07,0.8345,1.6069,0.9469,1.339
2013-11-08,0.8254,1.5995,0.9381,1.3357
2013-11-11,,,,
2013-11-12,0.8214,1.5916,0.929,1.3428
2013-11-13,0.8261,1.6033,0.9324,1.3456
2013-11-14,0.8281,1.6077,0.9321,1.3468
2013-11-15,0.8331,1.6107,0.9365,1.348
2013-11-18,0.837,1.611,0.94,1.352
2013-11-19,0.8341,1.611,0.9412,1.3529
2013-11-20,0.8291,1.615,0.9369,1.3451
2013-11-21,0.8209,1.6155,0.9249,1.347
2013-11-22,0.8169,1.6211,0.9163,1.3547
2013-11-25,0.8188,1.6146,0.9148,1.3502
2013-11-26,0.8193,1.6187,0.912,1.3555
2013-11-27,0.8126,1.6267,0.9072,1.3563
2013-11-28,,,,
2013-11-29,0.8157,1.6373,0.9125,1.3606
2013-12-02,0.8178,1.6365,0.9098,1.3552
2013-12-03,0.8245,1.6416,0.9123,1.3604
2013-12-04,0.8173,1.6352,0.9009,1.3555
2013-12-05,0.8211,1.6328,0.9069,1.3664
2013-12-06,0.8271,1.6327,0.9091,1.369
2013-12-09,0.827,1.6403,0.9084,1.3726
2013-12-10,0.8317,1.6424,0.915,1.3765
2013-12-11,0.8226,1.6389,0.9066,1.3798
2013-12-12,0.8238,1.6326,0.8925,1.3752
2013-12-13,0.8265,1.6294,0.8961,1.3724
2013-12-16,0.8267,1.6311,0.8969,1.3757
2013-12-17,0.8246,1.6254,0.8903,1.3748
2013-12-18,0.8226,1.6388,0.8884,1.3766
2013-12-19,0.8171,1.6382,0.8858,1.3666
2013-12-20,0.8214,1.6355,0.8918,1.3673
2013-12-23,0.8212,1.6356,0.894,1.3701
2013-12-24,0.8186,1.6371,0.892,1.3676
2013-12-25,,,,
2013-12-26,0.8158,1.6425,0.8885,1.369
2013-12-27,0.818,1.6491,0.8886,1.3766
2013-12-30,0.8219,1.6522,0.8922,1.3816
2013-12-31,0.8229,1.6574,0.8929,1.3779
2014-01-01,,,,
2014-01-02,0.8204,1.6441,0.8924,1.367
2014-01-03,0.8296,1.6424,0.8976,1.3606
2014-01-06,0.8292,1.6412,0.8961,1.3636
2014-01-07,0.829,1.6421,0.8923,1.3618
2014-01-08,0.8279,1.6461,0.8909,1.3586
2014-01-09,0.8248,1.6459,0.8886,1.3591
2014-01-10,0.8294,1.647,0.8985,1.3664
2014-01-13,0.8363,1.6379,0.9053,1.3647
2014-01-14,0.8399,1.645,0.898,1.3682
2014-01-15,0.8348,1.6375,0.8925,1.3604
2014-01-16,0.8322,1.6335,0.8802,1.36
2014-01-17,0.8259,1.6429,0.8778,1.3554
2014-01-20,,,,
2014-01-21,0.8315,1.6469,0.8801,1.356
2014-01-22,0.8306,1.6571,0.8839,1.3546
2014-01-23,0.8322,1.6612,0.8774,1.368
2014-01-24,0.8253,1.6491,0.8715,1.368
2014-01-27,0.8229,1.6588,0.8735,1.3679
2014-01-28,0.8257,1.6581,0.877,1.3662
2014-01-29,0.8279,1.6561,0.8763,1.3663
2014-01-30,0.8136,1.6487,0.8771,1.3549
2014-01-31,0.809,1.645,0.8743,1.35
2014-02-03,0.8107,1.6307,0.8777,1.3523
2014-02-04,0.8201,1.63,0.8935,1.3507
2014-02-05,0.8205,1.6308,0.8911,1.3519
2014-02-06,0.8272,1.6345,0.8967,1.3604
2014-02-07,0.8283,1.6395,0.8959,1.3614
2014-02-10,0.8274,1.6419,0.8944,1.3644
2014-02-11,0.834,1.6468,0.9045,1.3654
2014-02-12,0.832,1.6578,0.9028,1.3592
2014-02-13,0.8339,1.6643,0.8979,1.3669
2014-02-14,0.8367,1.6736,0.9023,1.369
2014-02-17,,,,
2014-02-18,0.8312,1.6696,0.9039,1.3758
2014-02-19,0.8308,1.6718,0.9027,1.3762
2014-02-20,0.8283,1.664,0.8981,1.369
2014-02-21,0.8283,1.663,0.8961,1.3722
2014-02-24,0.8337,1.6641,0.9042,1.3744
2014-02-25,0.8336,1.6696,0.9025,1.3749
2014-02-26,0.8294,1.6648,0.8962,1.3668
2014-02-27,0.8383,1.6693,0.896,1.3724
2014-02-28,0.839,1.675,0.8933,1.3806
2014-03-03,0.8371,1.6712,0.8929,1.3763
2014-03-04,0.8379,1.6665,0.894,1.3731
2014-03-05,0.8422,1.6729,0.8984,1.3734
2014-03-06,0.849,1.6743,0.91,1.3848
2014-03-07,0.8455,1.6725,0.9071,1.3868
2014-03-10,0.8465,1.6633,0.9021,1.388
2014-03-11,0.8488,1.6628,0.902,1.3867
2014-03-12,0.8488,1.6605,0.8972,1.3904
2014-03-13,0.8568,1.6677,0.9058,1.3927
2014-03-14,0.8551,1.663,0.904,1.3924
2014-03-17,0.8575,1.6645,0.9092,1.3927
2014-03-18,0.8631,1.6574,0.9134,1.3913
2014-03-19,0.8621,1.6629,0.9103,1.391
2014-03-20,0.8538,1.6511,0.9042,1.3784
2014-03-21,0.8548,1.6498,0.909,1.3783
2014-03-24,0.8546,1.6491,0.9126,1.3784
2014-03-25,0.8557,1.6507,0.9147,1.3777
2014-03-26,0.8606,1.6566,0.9225,1.3786
2014-03-27,0.8679,1.6627,0.9262,1.3752
2014-03-28,0.8655,1.6637,0.9239,1.3753
2014-03-31,0.8684,1.6675,0.9275,1.3777
2014-04-01,0.867,1.6639,0.9252,1.3804
2014-04-02,0.8557,1.6634,0.9236,1.3761
2014-04-03,0.8537,1.6583,0.9219,1.3708
2014-04-04,0.8585,1.6594,0.9292,1.3704
2014-04-07,0.8599,1.6616,0.9265,1.3745
2014-04-08,0.8672,1.6743,0.9356,1.3802
2014-04-09,0.8661,1.6751,0.9368,1.3816
2014-04-10,0.8708,1.6781,0.9424,1.3892
2014-04-11,0.8686,1.6736,0.9401,1.3898
2014-04-14,0.8668,1.6741,0.9409,1.3824
2014-04-15,0.863,1.6725,0.9342,1.3806
2014-04-16,0.8609,1.6794,0.938,1.382
2014-04-17,0.8583,1.6809,0.9339,1.3832
2014-04-18,0.8593,1.6792,0.933,1.3816
2014-04-21,0.8562,1.6792,0.9337,1.379
2014-04-22,0.8608,1.6833,0.9365,1.3804
2014-04-23,0.8581,1.6768,0.9283,1.3814
2014-04-24,0.856,1.6797,0.9257,1.3828
2014-04-25,0.8582,1.681,0.9272,1.3838
2014-04-28,0.8531,1.6812,0.9254,1.3844
2014-04-29,0.8544,1.6829,0.9266,1.3808
2014-04-30,0.8605,1.6883,0.9282,1.387
2014-05-01,0.8628,1.69,0.9275,1.3867
2014-05-02,0.8645,1.6865,0.9257,1.3864
2014-05-05,0.8682,1.687,0.9276,1.3884
2014-05-06,0.8766,1.6976,0.936,1.3924
2014-05-07,0.8672,1.6964,0.9336,1.3917
2014-05-08,0.8657,1.6944,0.9382,1.3864
2014-05-09,0.8611,1.6849,0.9358,1.3763
2014-05-12,0.862,1.6871,0.9364,1.376
2014-05-13,0.865,1.6838,0.9369,1.3711
2014-05-14,0.867,1.6784,0.9379,1.3718
2014-05-15,0.8637,1.6791,0.9346,1.3712
2014-05-16,0.8635,1.6827,0.9367,1.3708
2014-05-19,0.8636,1.6822,0.9343,1.3716
2014-05-20,0.8574,1.6847,0.9259,1.3702
2014-05-21,0.8545,1.6869,0.9215,1.3657
2014-05-22,0.8562,1.6859,0.9222,1.3652
2014-05-23,0.8548,1.6822,0.9235,1.3628
2014-05-26,,,,
2014-05-27,0.8536,1.68,0.924,1.3618
2014-05-28,0.8492,1.6709,0.9227,1.3596
2014-05-29,0.8464,1.6719,0.9289,1.3608
2014-05-30,0.8485,1.6764,0.9298,1.364
2014-06-02,0.8471,1.6756,0.925,1.3606
2014-06-03,0.8432,1.6753,0.9255,1.3624
2014-06-04,0.8423,1.6747,0.9269,1.3619
2014-06-05,0.8481,1.6796,0.9321,1.3618
2014-06-06,0.85,1.6794,0.9328,1.3639
2014-06-09,0.8493,1.6798,0.9347,1.3589
2014-06-10,0.851,1.6753,0.9365,1.3543
2014-06-11,0.8561,1.6795,0.9391,1.3532
2014-06-12,0.8684,1.6853,0.943,1.3556
2014-06-13,0.8653,1.6953,0.9396,1.3522
2014-06-16,0.8682,1.6988,0.94,1.3578
2014-06-17,0.8659,1.6965,0.934,1.3543
2014-06-18,0.8679,1.6951,0.934,1.3567
2014-06-19,0.8716,1.7046,0.9406,1.362
2014-06-20,0.8691,1.7014,0.9387,1.3586
2014-06-23,0.8709,1.701,0.9417,1.3593
2014-06-24,0.8686,1.6971,0.938,1.3588
2014-06-25,0.8737,1.6986,0.9398,1.3638
2014-06-26,0.8764,1.7018,0.9405,1.361
2014-06-27,0.8765,1.7016,0.9413,1.3631
2014-06-30,0.8755,1.7105,0.9427,1.369
2014-07-01,0.8772,1.7147,0.9488,1.3681
2014-07-02,0.8771,1.7165,0.9444,1.3656
2014-07-03,0.8763,1.7152,0.9358,1.361
2014-07-04,,,,
2014-07-07,0.8768,1.7128,0.9371,1.3604
2014-07-08,0.8788,1.7127,0.94,1.3614
2014-07-09,0.8805,1.713,0.9396,1.363
2014-07-10,0.8814,1.7122,0.9387,1.36
2014-07-11,0.8804,1.7108,0.9383,1.3598
2014-07-14,0.8803,1.7079,0.9392,1.362
2014-07-15,0.8767,1.7149,0.9366,1.3573
2014-07-16,0.8711,1.7131,0.9362,1.353
2014-07-17,0.8691,1.7104,0.9372,1.353
2014-07-18,0.8678,1.7069,0.9386,1.3515
2014-07-21,0.8693,1.7067,0.9377,1.3524
2014-07-22,0.8657,1.7058,0.9388,1.347
2014-07-23,0.8689,1.7036,0.945,1.3462
2014-07-24,0.8587,1.6981,0.9419,1.3468
2014-07-25,0.8548,1.6972,0.9404,1.3431
2014-07-28,0.855,1.6991,0.941,1.344
2014-07-29,0.8497,1.6939,0.9378,1.341
2014-07-30,0.8469,1.6903,0.9315,1.3378
2014-07-31,0.849,1.6889,0.9301,1.339
2014-08-01,0.851,1.6832,0.9304,1.3436
2014-08-04,0.8525,1.6841,0.9328,1.3414
2014-08-05,0.846,1.6874,0.9301,1.3366
2014-08-06,0.8457,1.6833,0.9327,1.3355
2014-08-07,0.8492,1.6849,0.9283,1.3362
2014-08-08,0.8472,1.6778,0.9277,1.3412
2014-08-11,0.8464,1.6787,0.9263,1.3385
2014-08-12,0.8435,1.6806,0.927,1.3357
2014-08-13,0.8459,1.6696,0.9302,1.3367
2014-08-14,0.8493,1.6694,0.9322,1.3376
2014-08-15,0.8488,1.6686,0.9306,1.3392
2014-08-18,0.8477,1.672,0.933,1.3358
2014-08-19,0.8443,1.662,0.9311,1.332
2014-08-20,0.8402,1.6633,0.9306,1.3284
2014-08-21,0.8402,1.6589,0.9302,1.3284
2014-08-22,0.8393,1.6574,0.9309,1.3237
2014-08-25,0.8351,1.6585,0.9296,1.3206
2014-08-26,0.8337,1.657,0.932,1.3189
2014-08-27,0.8369,1.6573,0.9335,1.3192
2014-08-28,0.8376,1.6579,0.9352,1.3178
2014-08-29,0.8367,1.6585,0.9344,1.315
2014-09-01,,,,
2014-09-02,0.8309,1.6502,0.9276,1.3124
2014-09-03,0.8315,1.6451,0.9341,1.3136
2014-09-04,0.831,1.6349,0.9361,1.2926
2014-09-05,0.8327,1.6312,0.9376,1.2956
2014-09-08,0.8285,1.6141,0.93,1.2948
2014-09-09,0.8245,1.6088,0.9207,1.2909
2014-09-10,0.8245,1.6134,0.9153,1.2908
2014-09-11,0.8187,1.6225,0.9115,1.2936
2014-09-12,0.8156,1.6243,0.9047,1.2955
2014-09-15,0.8166,1.6243,0.9027,1.2951
2014-09-16,0.8207,1.629,0.9096,1.2976
2014-09-17,0.8151,1.6329,0.9028,1.2958
2014-09-18,0.8144,1.6372,0.8984,1.2913
2014-09-19,0.8119,1.6314,0.8935,1.2835
2014-09-22,0.8125,1.634,0.8876,1.2829
2014-09-23,0.8066,1.637,0.8853,1.2858
2014-09-24,0.8067,1.6344,0.887,1.2788
2014-09-25,0.7932,1.6313,0.8796,1.2748
2014-09-26,0.7876,1.6254,0.8761,1.2686
2014-09-29,0.7788,1.6262,0.8738,1.2703
2014-09-30,0.7788,1.622,0.8737,1.2628
2014-10-01,0.7811,1.6216,0.8734,1.2618
2014-10-02,0.7881,1.614,0.8793,1.267
2014-10-03,0.7772,1.5962,0.8675,1.2517
2014-10-06,0.7806,1.6029,0.8747,1.2592
2014-10-07,0.7834,1.6072,0.8808,1.2626
2014-10-08,0.78,1.6068,0.8751,1.2683
2014-10-09,0.7864,1.6123,0.8778,1.2683
2014-10-10,0.7834,1.6049,0.8719,1.2636
2014-10-13,,,,
2014-10-14,0.7855,1.593,0.8727,1.266
2014-10-15,0.7937,1.5959,0.8794,1.2778
2014-10-16,0.7963,1.6065,0.8766,1.2812
2014-10-17,0.7935,1.6086,0.8761,1.2755
2014-10-20,0.7967,1.6137,0.8786,1.2783
2014-10-21,0.7968,1.6134,0.8797,1.2724
2014-10-22,0.7944,1.607,0.8793,1.2658
2014-10-23,0.7841,1.6037,0.8773,1.2658
2014-10-24,0.7863,1.6098,0.8812,1.2675
2014-10-27,0.7887,1.6133,0.8799,1.2712
2014-10-28,0.7929,1.6157,0.8848,1.2747
2014-10-29,0.7965,1.6149,0.8904,1.2762
2014-10-30,0.784,1.6023,0.8825,1.2622
2014-10-31,0.778,1.5999,0.8791,1.253
2014-11-03,0.7732,1.5986,0.8701,1.2487
2014-11-04,0.7777,1.5991,0.8729,1.2554
2014-11-05,0.7728,1.5984,0.8592,1.2488
2014-11-06,0.7715,1.5862,0.858,1.2414
2014-11-07,0.7736,1.5844,0.862,1.2422
2014-11-10,0.7763,1.5857,0.8625,1.2425
2014-11-11,,,,
2014-11-12,0.7898,1.5815,0.8735,1.2456
2014-11-13,0.7901,1.5717,0.873,1.2476
2014-11-14,0.791,1.5657,0.8737,1.2494
2014-11-17,0.7935,1.5645,0.8718,1.2447
2014-11-18,0.7941,1.5648,0.8726,1.2534
2014-11-19,0.7859,1.567,0.8623,1.2548
2014-11-20,0.7852,1.5683,0.861,1.2526
2014-11-21,0.7886,1.5672,0.8674,1.2394
2014-11-24,0.7856,1.5701,0.8615,1.2427
2014-11-25,0.7806,1.5714,0.852,1.2472
2014-11-26,0.7881,1.5787,0.8534,1.2503
2014-11-27,,,,
2014-11-28,0.784,1.5638,0.8524,1.2438
2014-12-01,0.7899,1.5743,0.8521,1.249
2014-12-02,0.78,1.5651,0.8457,1.239
2014-12-03,0.7778,1.57,0.8417,1.2304
2014-12-04,0.7811,1.5707,0.8405,1.2432
2014-12-05,0.7718,1.56,0.833,1.2304
2014-12-08,0.7662,1.5625,0.8296,1.2292
2014-12-09,0.7726,1.5694,0.8341,1.2415
2014-12-10,0.7715,1.5689,0.8305,1.2425
2014-12-11,0.7801,1.5712,0.8265,1.2397
2014-12-12,0.7789,1.5728,0.8268,1.2484
2014-12-15,0.7754,1.5663,0.8232,1.247
2014-12-16,0.779,1.5736,0.822,1.2504
2014-12-17,0.773,1.5652,0.8173,1.2406
2014-12-18,0.7757,1.5662,0.8168,1.2291
2014-12-19,0.7745,1.5609,0.8128,1.2235
2014-12-22,0.774,1.5618,0.8141,1.2252
2014-12-23,0.7712,1.5517,0.8097,1.218
2014-12-24,0.7721,1.5549,0.8109,1.2188
2014-12-25,,,,
2014-12-26,,,,
2014-12-29,0.7788,1.5524,0.8146,1.2179
2014-12-30,0.7847,1.5573,0.8199,1.2174
2014-12-31,0.7796,1.5578,0.8173,1.2101
2015-01-01,,,,
2015-01-02,0.7711,1.5361,0.8118,1.2015
2015-01-05,0.7702,1.5234,0.8095,1.1918
2015-01-06,0.7805,1.5174,0.8118,1.1936
2015-01-07,0.7727,1.5073,0.8049,1.182
2015-01-08,0.7826,1.5118,0.8126,1.1811
2015-01-09,0.7832,1.5151,0.8191,1.183
2015-01-12,0.7776,1.5168,0.8165,1.1832
2015-01-13,0.7732,1.5166,0.8164,1.1779
2015-01-14,0.7746,1.5234,0.8163,1.1806
2015-01-15,0.7791,1.5161,0.8212,1.1598
2015-01-16,0.7778,1.5132,0.8194,1.1517
2015-01-19,,,,
2015-01-20,0.7693,1.5162,0.8177,1.1559
2015-01-21,0.7578,1.5118,0.8101,1.1584
2015-01-22,0.7551,1.5052,0.8099,1.1414
2015-01-23,0.7477,1.5022,0.7935,1.1279
2015-01-26,0.7425,1.5088,0.7934,1.129
2015-01-27,0.7461,1.5196,0.7939,1.137
2015-01-28,0.7451,1.5165,0.7973,1.1342
2015-01-29,0.7259,1.5043,0.7758,1.1308
2015-01-30,0.7248,1.5026,0.7762,1.129
2015-02-02,0.7304,1.5027,0.7818,1.1337
2015-02-03,0.7294,1.5129,0.7737,1.1462
2015-02-04,0.7371,1.5209,0.7761,1.1418
2015-02-05,0.7391,1.5293,0.7803,1.1432
2015-02-06,0.7361,1.5247,0.7807,1.133
2015-02-09,0.7415,1.5217,0.7813,1.1316
2015-02-10,0.7413,1.5252,0.7781,1.1316
2015-02-11,0.7382,1.5232,0.7713,1.13
2015-02-12,0.7462,1.538,0.7763,1.141
2015-02-13,0.7468,1.5394,0.7772,1.1408
2015-02-16,,,,
2015-02-17,0.7523,1.5349,0.7816,1.1395
2015-02-18,0.7519,1.543,0.7778,1.1342
2015-02-19,0.7543,1.5451,0.781,1.1392
2015-02-20,0.7534,1.5385,0.7833,1.1372
2015-02-23,0.7536,1.5465,0.7807,1.1346
2015-02-24,0.7456,1.5434,0.7808,1.1307
2015-02-25,0.7548,1.5499,0.7898,1.1363
2015-02-26,0.7555,1.5424,0.7816,1.1212
2015-02-27,0.7557,1.5439,0.781,1.1197
2015-03-02,0.7523,1.5371,0.778,1.119
2015-03-03,0.757,1.5391,0.784,1.1212
2015-03-04,0.7584,1.5266,0.7821,1.107
2015-03-05,0.7466,1.5229,0.7763,1.1006
2015-03-06,0.7365,1.5063,0.7712,1.0855
2015-03-09,0.736,1.5097,0.7716,1.0846
2015-03-10,0.7272,1.5086,0.7637,1.0707
2015-03-11,0.7218,1.4945,0.7582,1.0576
2015-03-12,0.7403,1.4907,0.7705,1.0615
2015-03-13,0.733,1.4755,0.7631,1.0524
2015-03-16,0.739,1.48,0.7656,1.0575
2015-03-17,0.7312,1.4744,0.7615,1.0605
2015-03-18,0.7363,1.4686,0.7653,1.0643
2015-03-19,0.7376,1.4729,0.7618,1.0621
2015-03-20,0.7555,1.4923,0.7759,1.0792
2015-03-23,0.7623,1.4936,0.7848,1.0928
2015-03-24,0.7632,1.487,0.7869,1.0908
2015-03-25,0.7633,1.4915,0.7856,1.0986
2015-03-26,0.7584,1.4844,0.7836,1.0919
2015-03-27,0.756,1.4878,0.7754,1.0891
2015-03-30,0.7514,1.4792,0.7645,1.0818
2015-03-31,0.7485,1.485,0.7625,1.0741
2015-04-01,0.7461,1.4823,0.7615,1.0768
2015-04-02,0.7483,1.4842,0.7566,1.0874
2015-04-03,0.7595,1.4916,0.7645,1.099
2015-04-06,0.7605,1.4959,0.7657,1.1008
2015-04-07,0.7507,1.4857,0.7646,1.085
2015-04-08,0.758,1.4924,0.7715,1.0818
2015-04-09,0.7555,1.4739,0.7706,1.0671
2015-04-10,0.7532,1.4648,0.7674,1.0598
2015-04-13,0.7448,1.4658,0.7579,1.0582
2015-04-14,0.7536,1.479,0.7638,1.0672
2015-04-15,0.7537,1.4782,0.761,1.0596
2015-04-16,0.7662,1.4923,0.7796,1.0742
2015-04-17,0.7684,1.4942,0.7776,1.078
2015-04-20,0.7667,1.4913,0.7727,1.0763
2015-04-21,0.769,1.4944,0.7741,1.0758
2015-04-22,0.7677,1.5027,0.7771,1.0729
2015-04-23,0.7585,1.5047,0.7782,1.0803
2015-04-24,0.7601,1.5176,0.7825,1.0876
2015-04-27,0.7648,1.5235,0.7859,1.0892
2015-04-28,0.7733,1.5328,0.8017,1.0979
2015-04-29,0.7737,1.5485,0.8065,1.1174
2015-04-30,0.7591,1.5328,0.7867,1.1162
2015-05-01,0.752,1.5137,0.7813,1.1194
2015-05-04,0.753,1.5118,0.7839,1.1145
2015-05-05,0.7563,1.5178,0.7941,1.1174
2015-05-06,0.7513,1.5244,0.8005,1.1345
2015-05-07,0.7446,1.5223,0.7914,1.1283
2015-05-08,0.749,1.5455,0.7914,1.1241
2015-05-11,0.735,1.5593,0.7899,1.1142
2015-05-12,0.7377,1.5685,0.7989,1.124
2015-05-13,0.7488,1.5748,0.8118,1.1372
2015-05-14,0.75,1.5766,0.8082,1.1368
2015-05-15,0.7489,1.5772,0.8053,1.1428
2015-05-18,0.7398,1.5679,0.8001,1.1354
2015-05-19,0.7354,1.5523,0.7918,1.1151
2015-05-20,0.7295,1.5544,0.7877,1.1079
2015-05-21,0.732,1.5672,0.7888,1.1126
2015-05-22,0.7307,1.5484,0.7828,1.1033
2015-05-25,,,,
2015-05-26,0.7228,1.5398,0.7738,1.0876
2015-05-27,0.7228,1.5324,0.7712,1.0888
2015-05-28,0.715,1.5291,0.7631,1.0914
2015-05-29,0.7111,1.5286,0.7659,1.0994
2015-06-01,0.7098,1.5187,0.7613,1.0913
2015-06-02,0.7154,1.5331,0.7748,1.113
2015-06-03,0.7152,1.5351,0.7803,1.1285
2015-06-04,0.7116,1.5367,0.7673,1.1271
2015-06-05,0.7046,1.5267,0.7622,1.1108
2015-06-08,0.7097,1.528,0.765,1.1232
2015-06-09,0.7137,1.5383,0.7685,1.1284
2015-06-10,0.7194,1.553,0.7749,1.1307
2015-06-11,0.699,1.5493,0.7726,1.1236
2015-06-12,0.6985,1.5587,0.7742,1.1278
2015-06-15,0.7005,1.5572,0.7767,1.1266
2015-06-16,0.6986,1.5637,0.7753,1.1238
2015-06-17,0.6913,1.5708,0.7667,1.1244
2015-06-18,0.6942,1.5882,0.7831,1.1404
2015-06-19,0.6895,1.5881,0.7758,1.1335
2015-06-22,0.6876,1.5823,0.7745,1.1378
2015-06-23,0.6851,1.5751,0.7739,1.119
2015-06-24,0.6868,1.5681,0.7689,1.1178
2015-06-25,0.6911,1.5728,0.7741,1.1196
2015-06-26,0.6831,1.5739,0.765,1.1156
2015-06-29,0.6854,1.5764,0.7677,1.118
2015-06-30,0.6778,1.5727,0.7704,1.1154
2015-07-01,0.6754,1.5617,0.7664,1.1084
2015-07-02,0.6726,1.5614,0.763,1.109
2015-07-03,,,,
2015-07-06,0.6703,1.5619,0.7521,1.1076
2015-07-07,0.6662,1.5443,0.7435,1.0952
2015-07-08,0.6741,1.5353,0.7445,1.1072
2015-07-09,0.6727,1.5375,0.7438,1.1025
2015-07-10,0.6699,1.5503,0.7427,1.115
2015-07-13,0.6694,1.5518,0.7407,1.102
2015-07-14,0.6707,1.5584,0.745,1.1015
2015-07-15,0.6605,1.5621,0.7366,1.0965
2015-07-16,0.6538,1.5601,0.743,1.0898
2015-07-17,0.6527,1.5624,0.7371,1.0848
2015-07-20,0.6571,1.5587,0.738,1.085
2015-07-21,0.6629,1.555,0.7429,1.0927
2015-07-22,0.6572,1.5617,0.7368,1.0884
2015-07-23,0.6645,1.5533,0.7375,1.0976
2015-07-24,0.6586,1.5514,0.7279,1.0976
2015-07-27,0.6636,1.5595,0.7304,1.1112
2015-07-28,0.6688,1.5617,0.7325,1.1055
2015-07-29,0.6682,1.5624,0.7307,1.1026
2015-07-30,0.6589,1.5581,0.7278,1.0914
2015-07-31,0.6625,1.5634,0.7332,1.1028
2015-08-03,0.6603,1.5603,0.7277,1.0962
2015-08-04,0.6588,1.5612,0.7419,1.0953
2015-08-05,0.6519,1.5604,0.7346,1.0868
2015-08-06,0.6545,1.5521,0.7343,1.0922
2015-08-07,0.6596,1.5467,0.7393,1.0958
2015-08-10,0.6602,1.5546,0.7404,1.0994
2015-08-11,0.6537,1.5572,0.7288,1.1042
2015-08-12,0.6635,1.5639,0.7375,1.1198
2015-08-13,0.6571,1.5595,0.7361,1.1144
2015-08-14,0.6546,1.5625,0.7376,1.111
2015-08-17,0.658,1.5598,0.7386,1.1078
2015-08-18,0.6581,1.5658,0.7334,1.1028
2015-08-19,0.6564,1.5645,0.7316,1.1061
2015-08-20,0.6634,1.5688,0.7357,1.12
2015-08-21,0.6706,1.5698,0.7343,1.1356
2015-08-24,0.6507,1.5731,0.7202,1.158
2015-08-25,0.6522,1.5698,0.7183,1.141
2015-08-26,0.6424,1.5493,0.7087,1.139
2015-08-27,0.6478,1.5411,0.7179,1.1239
2015-08-28,0.6446,1.5362,0.7129,1.1172
2015-08-31,0.6349,1.5363,0.71,1.1194
2015-09-01,0.6346,1.5341,0.7036,1.1263
2015-09-02,0.6343,1.531,0.7011,1.1242
2015-09-03,0.64,1.5254,0.7025,1.1104
2015-09-04,0.628,1.5195,0.6917,1.1117
2015-09-07,,,,
2015-09-08,0.6347,1.5381,0.7023,1.1182
2015-09-09,0.6402,1.5363,0.7024,1.1165
2015-09-10,0.6306,1.5457,0.7086,1.1262
2015-09-11,0.6314,1.5426,0.7074,1.1338
2015-09-14,0.633,1.5423,0.7137,1.1307
2015-09-15,0.6313,1.5352,0.7092,1.126
2015-09-16,0.6349,1.5499,0.7186,1.1304
2015-09-17,0.6322,1.5509,0.7147,1.1312
2015-09-18,0.6416,1.5573,0.7222,1.1358
2015-09-21,0.631,1.5506,0.7125,1.1204
2015-09-22,0.6292,1.5356,0.7078,1.1133
2015-09-23,0.6244,1.5243,0.7004,1.116
